Num	ObsID						Target Name			         My RA			   CSC RA			My DEC		  CSC DEC
  93	  15329	                       NGC2940	  144.532870	  144.521667	    9.523920	  144.521667
  94	   5629	       2MASS J11135466+1244390	  168.485420	  168.477917	   12.301060	  168.477917
  94	   7084	                      NGC 3593	  168.485420	  168.654167	   12.301060	  168.654167
  97	   9247	                       3CR 190	  120.156320	  120.389583	   13.697350	  120.389583
  97	  13932	      SDSS J080137.06+134022.7	  120.156320	  120.404583	   13.697350	  120.404583
  97	  13933	      SDSS J075952.64+141358.9	  120.156320	  119.969167	   13.697350	  119.969167
  97	  17107	                         3C190	  120.156320	  120.389583	   13.697350	  120.389583
 102	  19318	                       NGC2513	  120.475490	  120.602917	    9.625860	  120.602917
 119	  19318	                       NGC2513	  120.544500	  120.602917	    9.485990	  120.602917
 122	  19318	                       NGC2513	  120.562520	  120.602917	    9.394410	  120.602917
 123	   2930	                      NGC 5954	  233.634960	  233.646250	   15.193780	  233.646250
 123	   4023	                       NGC5953	  233.634960	  233.635000	   15.193780	  233.635000
 126	   9096	                     SN 2005ip	  143.025920	  143.026667	    8.441770	  143.026667
 126	  18802	                     SN 2005ip	  143.025920	  143.026667	    8.441770	  143.026667
 126	  19298	                     SN 2005ip	  143.025920	  143.026667	    8.441770	  143.026667
 131	  11363	                       NGC6017	  238.989170	  239.315000	    5.931890	  239.315000
 137	  23777	                    NSA 104881	  120.152970	  120.119000	   15.684200	  120.119000
 138	  20476	      SDSS J094004.80+052630.8	  145.224730	  145.020000	    5.165810	  145.020000
 140	   1587	                       NGC3379	  162.116290	  161.958333	   12.533190	  161.958333
 140	   4692	                      NGC 3384	  162.116290	  162.070833	   12.533190	  162.070833
 140	   7073	                       NGC3379	  162.116290	  161.957083	   12.533190	  161.957083
 140	   7074	                       NGC3379	  162.116290	  161.957083	   12.533190	  161.957083
 140	   7075	                       NGC3379	  162.116290	  161.957083	   12.533190	  161.957083
 140	   7076	                       NGC3379	  162.116290	  161.957083	   12.533190	  161.957083
 140	  11782	                       NGC3384	  162.116290	  162.070417	   12.533190	  162.070417
 140	  13829	                      NGC 3384	  162.116290	  162.070417	   12.533190	  162.070417
 140	  17075	                      Mrk 1263	  162.116290	  162.237083	   12.533190	  162.237083
 142	   9254	                       3CR 267	  177.114710	  177.485417	   12.727310	  177.485417
 142	   9406	                        HCG 59	  177.114710	  177.112500	   12.727310	  177.112500
 145	   5627	        CXOMP J084128.3+131107	  130.734940	  130.366667	   13.641590	  130.366667
 150	    391	                      NGC 3368	  161.690580	  161.690833	   11.819940	  161.690833
 150	   2260	             1AXG J104645+1140	  161.690580	  161.691250	   11.819940	  161.691250
 158	  10741	      SDSS J141028.14+135950.2	  212.672290	  212.617250	   13.558000	  212.617250
 158	  15353	      SDSS J141141.96+140233.9	  212.672290	  212.925000	   13.558000	  212.925000
 159	   5519	                  PSR B1133+16	  174.257900	  174.013125	   15.570610	  174.013125
 161	   5591	                PSR J1537+1155	  233.846720	  234.291500	   12.047600	  234.291500
 162	  15161	                     ZwCl 1665	  125.747350	  125.797917	    4.276460	  125.797917
 162	  25056	                     AT2019avd	  125.747350	  125.903198	    4.276460	  125.903198
 162	  25060	                     AT2019avd	  125.747350	  125.903198	    4.276460	  125.903198
 174	  13932	      SDSS J080137.06+134022.7	  120.026220	  120.404583	   13.152120	  120.404583
 179	   7831	                      NGC 3299	  159.292580	  159.099167	   12.652470	  159.099167
 182	  10441	              ZwCl 0823.2+0425	  126.107630	  126.490833	    4.247680	  126.490833
 182	  15161	                     ZwCl 1665	  126.107630	  125.797917	    4.247680	  125.797917
 182	  25056	                     AT2019avd	  126.107630	  125.903198	    4.247680	  125.903198
 182	  25060	                     AT2019avd	  126.107630	  125.903198	    4.247680	  125.903198
 188	  18277	                 MOOJ1142+1527	  175.415560	  175.694167	   15.965720	  175.694167
 191	   2934	                       NGC3377	  162.234820	  161.924167	   14.219830	  161.924167
 195	  13336	               SDSS J0904+1309	  135.672500	  136.097500	   13.107920	  136.097500
 196	  11768	            PSZ1 G228.50+34.95	  140.589540	  140.532083	    4.061190	  140.532083
 200	  14932	                      NGC 5373	  209.844760	  209.281250	    5.538670	  209.281250
 204	   2930	                      NGC 5954	  233.429420	  233.646250	   15.007280	  233.646250
 204	   4023	                       NGC5953	  233.429420	  233.635000	   15.007280	  233.635000
 205	   2930	                      NGC 5954	  233.645920	  233.646250	   15.200060	  233.646250
 205	   4023	                       NGC5953	  233.645920	  233.635000	   15.200060	  233.635000
 207	  20484	      SDSS J161105.64+084435.4	  242.398710	  242.773333	    8.956700	  242.773333
 211	   7875	                  PKS 1413+135	  213.670510	  213.995000	   13.378171	  213.995000
 211	  22914	                  PKS 1413+135	  213.670510	  213.995000	   13.378171	  213.995000
 211	  22915	                  PKS 1413+135	  213.670510	  213.995000	   13.378171	  213.995000
 211	  22916	                  PKS 1413+135	  213.670510	  213.995000	   13.378171	  213.995000
 211	  22917	                  PKS 1413+135	  213.670510	  213.995000	   13.378171	  213.995000
 211	  22918	                  PKS 1413+135	  213.670510	  213.995000	   13.378171	  213.995000
 220	   3211	                    ABELL 2147	  240.074260	  240.530000	   15.756570	  240.530000
 222	  18149	                    Teacup AGN	  217.460690	  217.624583	   13.799658	  217.624583
 222	  22589	      SDSS J143029.88+133912.0	  217.460690	  217.624458	   13.799658	  217.624458
 222	  22972	      SDSS J143029.88+133912.0	  217.460690	  217.624458	   13.799658	  217.624458
 222	  22973	      SDSS J143029.88+133912.0	  217.460690	  217.624458	   13.799658	  217.624458
 222	  23088	      SDSS J143029.88+133912.0	  217.460690	  217.624458	   13.799658	  217.624458
 222	  23243	      SDSS J143029.88+133912.0	  217.460690	  217.624458	   13.799658	  217.624458
 223	  14932	                      NGC 5373	  209.050000	  209.281250	    5.014470	  209.281250
 224	   5188	                       Regulus	  151.865390	  152.093750	   12.274510	  152.093750
 224	   5606	                   PG 1004+130	  151.865390	  151.858750	   12.274510	  151.858750
 231	  21522	           J160627.53+135547.7	  241.197620	  241.614583	   14.287160	  241.614583
 235	  12767	       SDSSJ110505.15+111541.0	  166.633770	  166.271667	   11.385420	  166.271667
 236	  14934	                   PGC 3091110	  139.199290	  139.332083	   11.452690	  139.332083
 245	  19318	                       NGC2513	  120.657740	  120.602917	    9.500090	  120.602917
 249	  12804	      SDSS J160918.93+082416.4	  242.336460	  242.328750	    8.763250	  242.328750
 249	  20484	      SDSS J161105.64+084435.4	  242.336460	  242.773333	    8.763250	  242.773333
 254	  15053	                       IC 2810	  171.168030	  171.447083	   14.946510	  171.447083
 257	  11702	      SDSS J094417.85+093019.4	  146.703960	  146.074583	    9.736130	  146.074583
 257	  12706	      SDSS J094533.99+100950.1	  146.703960	  146.391667	    9.736130	  146.391667
 257	  16759	                  PSR B0943+10	  146.703960	  146.532083	    9.736130	  146.532083
 257	  22529	               SDSS J0945+1009	  146.703960	  146.391583	    9.736130	  146.391583
 261	  11122	                      SN2010jl	  145.962390	  145.722208	    9.656130	  145.722208
 261	  11237	                     SN 2010jl	  145.962390	  145.722208	    9.656130	  145.722208
 261	  11702	      SDSS J094417.85+093019.4	  145.962390	  146.074583	    9.656130	  146.074583
 261	  13199	                      SN2010jl	  145.962390	  145.722208	    9.656130	  145.722208
 261	  13781	                     SN 2010jl	  145.962390	  145.722083	    9.656130	  145.722083
 261	  13782	                     SN 2010jl	  145.962390	  145.722083	    9.656130	  145.722083
 261	  15003	                         3C226	  145.962390	  146.068333	    9.656130	  146.068333
 261	  15869	                     SN 2010jl	  145.962390	  145.722083	    9.656130	  145.722083
 261	  19164	                     SN 2010jl	  145.962390	  145.722200	    9.656130	  145.722200
 261	  23775	                     NSA 51928	  145.962390	  146.080792	    9.656130	  146.080792
 262	  10399	                   CGCG049-057	  228.304560	  228.304583	    7.225510	  228.304583
 267	  24764	               RX J0859.1+0537	  134.954360	  134.788250	    5.060860	  134.788250
 269	  14387	            NSC J113249+143108	  173.145400	  173.239583	   14.189230	  173.239583
 272	  18223	                       CSWA 11	  120.005730	  120.054583	    8.006150	  120.054583
 272	  22716	                       CSWA 11	  120.005730	  120.054417	    8.006150	  120.054417
 272	  23058	                       CSWA 11	  120.005730	  120.054417	    8.006150	  120.054417
 272	  23122	                       CSWA 11	  120.005730	  120.054417	    8.006150	  120.054417
 276	   5627	        CXOMP J084128.3+131107	  130.731160	  130.366667	   13.643110	  130.366667
 277	  19318	                       NGC2513	  120.319210	  120.602917	    9.264820	  120.602917
 279	   6884	      SDSS J111316.42+091439.0	  168.165900	  168.318333	    9.055840	  168.318333
 279	  17072	                       Mrk 731	  168.165900	  168.165833	    9.055840	  168.165833
 279	  24717	           J111208.75+085030.4	  168.165900	  168.036500	    9.055840	  168.036500
 280	  16759	                  PSR B0943+10	  146.689900	  146.532083	    9.264370	  146.532083
 282	   9254	                       3CR 267	  177.083820	  177.485417	   12.716570	  177.485417
 282	   9406	                        HCG 59	  177.083820	  177.112500	   12.716570	  177.112500
 284	  21522	           J160627.53+135547.7	  241.258130	  241.614583	   13.701220	  241.614583
 287	   3026	                QSO J1603+0721	  240.548470	  240.837125	    7.086100	  240.837125
 288	  18158	                 MCG+01-38-005	  222.728980	  222.714583	    4.948916	  222.714583
 292	  11363	                       NGC6017	  239.314340	  239.315000	    5.998380	  239.315000
 294	  13354	                QSO J0958+1202	  149.931220	  149.717500	   11.660750	  149.717500
 299	  18149	                    Teacup AGN	  217.197610	  217.624583	   13.821200	  217.624583
 299	  22589	      SDSS J143029.88+133912.0	  217.197610	  217.624458	   13.821200	  217.624458
 299	  22972	      SDSS J143029.88+133912.0	  217.197610	  217.624458	   13.821200	  217.624458
 299	  22973	      SDSS J143029.88+133912.0	  217.197610	  217.624458	   13.821200	  217.624458
 299	  23088	      SDSS J143029.88+133912.0	  217.197610	  217.624458	   13.821200	  217.624458
 299	  23243	      SDSS J143029.88+133912.0	  217.197610	  217.624458	   13.821200	  217.624458
 302	   6821	               SDSS J0942+0422	  145.547830	  145.508333	    4.673140	  145.508333
 306	  11122	                      SN2010jl	  145.874190	  145.722208	    9.420770	  145.722208
 306	  11237	                     SN 2010jl	  145.874190	  145.722208	    9.420770	  145.722208
 306	  11702	      SDSS J094417.85+093019.4	  145.874190	  146.074583	    9.420770	  146.074583
 306	  13199	                      SN2010jl	  145.874190	  145.722208	    9.420770	  145.722208
 306	  13781	                     SN 2010jl	  145.874190	  145.722083	    9.420770	  145.722083
 306	  13782	                     SN 2010jl	  145.874190	  145.722083	    9.420770	  145.722083
 306	  15003	                         3C226	  145.874190	  146.068333	    9.420770	  146.068333
 306	  15869	                     SN 2010jl	  145.874190	  145.722083	    9.420770	  145.722083
 306	  19164	                     SN 2010jl	  145.874190	  145.722200	    9.420770	  145.722200
 306	  23775	                     NSA 51928	  145.874190	  146.080792	    9.420770	  146.080792
 308	  20503	            ClG J114820+102108	  176.551500	  177.091250	   10.595530	  177.091250
 310	  18931	                      beta Leo	  176.692830	  177.265000	   14.533060	  177.265000
 311	   5519	                  PSR B1133+16	  174.378050	  174.013125	   15.486344	  174.013125
 314	  11702	      SDSS J094417.85+093019.4	  146.372370	  146.074583	    9.602897	  146.074583
 314	  12706	      SDSS J094533.99+100950.1	  146.372370	  146.391667	    9.602897	  146.391667
 314	  15003	                         3C226	  146.372370	  146.068333	    9.602897	  146.068333
 314	  16759	                  PSR B0943+10	  146.372370	  146.532083	    9.602897	  146.532083
 314	  22529	               SDSS J0945+1009	  146.372370	  146.391583	    9.602897	  146.391583
 314	  23775	                     NSA 51928	  146.372370	  146.080792	    9.602897	  146.080792
 315	  19318	                       NGC2513	  120.602950	  120.602917	    9.597140	  120.602917
 322	  12982	                      NGC 5964	  234.401350	  234.401250	    5.973420	  234.401250
 325	  18223	                       CSWA 11	  120.116620	  120.054583	    7.815810	  120.054583
 325	  22716	                       CSWA 11	  120.116620	  120.054417	    7.815810	  120.054417
 325	  23058	                       CSWA 11	  120.116620	  120.054417	    7.815810	  120.054417
 325	  23122	                       CSWA 11	  120.116620	  120.054417	    7.815810	  120.054417
 326	  11122	                      SN2010jl	  146.344630	  145.722208	    9.767330	  145.722208
 326	  11702	      SDSS J094417.85+093019.4	  146.344630	  146.074583	    9.767330	  146.074583
 326	  12706	      SDSS J094533.99+100950.1	  146.344630	  146.391667	    9.767330	  146.391667
 326	  13199	                      SN2010jl	  146.344630	  145.722208	    9.767330	  145.722208
 326	  15003	                         3C226	  146.344630	  146.068333	    9.767330	  146.068333
 326	  16759	                  PSR B0943+10	  146.344630	  146.532083	    9.767330	  146.532083
 326	  22529	               SDSS J0945+1009	  146.344630	  146.391583	    9.767330	  146.391583
 326	  23775	                     NSA 51928	  146.344630	  146.080792	    9.767330	  146.080792
 327	  21526	           J101629.88+073404.9	  153.925460	  154.124583	    7.327860	  154.124583
 330	  17658	                    GRB150423A	  222.177390	  221.579167	   12.457220	  221.579167
 332	  13951	      SDSS J135646.11+102609.1	  209.144000	  209.192083	   10.191220	  209.192083
 332	  17047	      SDSS J135646.10+102609.0	  209.144000	  209.192083	   10.191220	  209.192083
 332	  18826	      SDSS J135646.10+102609.0	  209.144000	  209.192083	   10.191220	  209.192083
 335	  20485	           NVSS J162830+115403	  247.433780	  247.126667	   11.847120	  247.126667
 336	  19318	                       NGC2513	  120.545610	  120.602917	    9.361615	  120.602917
 345	   9254	                       3CR 267	  177.053330	  177.485417	   13.209376	  177.485417
 345	   9406	                        HCG 59	  177.053330	  177.112500	   13.209376	  177.112500
 347	   4693	                      NGC 3412	  162.722000	  162.720833	   13.412130	  162.720833
 349	   5519	                  PSR B1133+16	  173.784540	  174.013125	   15.958630	  174.013125
 350	    394	                      NGC 3627	  169.733170	  170.062083	   13.092220	  170.062083
 350	   1637	                      NGC 3623	  169.733170	  169.731667	   13.092220	  169.731667
 350	   2039	                      NGC 3628	  169.733170	  170.070833	   13.092220	  170.070833
 350	   2918	                      NGC 3628	  169.733170	  170.156250	   13.092220	  170.156250
 350	   2919	                      NGC 3628	  169.733170	  170.156250	   13.092220	  170.156250
 350	   9548	                      NGC 3627	  169.733170	  170.062917	   13.092220	  170.062917
 354	  21477	                      NGC 3346	  160.912130	  160.912083	   14.871860	  160.912083
 355	  23777	                    NSA 104881	  120.118980	  120.119000	   15.453100	  120.119000
 361	   1647	               RX J0821.0+0752	  125.683792	  125.260000	    8.218939	  125.260000
 361	  17194	                RXJ0821.0+0752	  125.683792	  125.259167	    8.218939	  125.259167
 361	  17563	                RXJ0821.0+0752	  125.683792	  125.259167	    8.218939	  125.259167
 364	   9154	      SDSS J102258.41+123429.7	  155.952170	  155.743333	   12.629830	  155.743333
 364	  13375	                ZwCl 1023+1257	  155.952170	  156.490700	   12.629830	  156.490700
 367	  14947	      SDSS J094808.39+161414.1	  146.629260	  147.035000	   15.886320	  147.035000
 368	   2136	                 QSO B1040+123	  160.990420	  160.685833	   11.703810	  160.685833
 368	   2260	             1AXG J104645+1140	  160.990420	  161.691250	   11.703810	  161.691250
 368	   5929	                      NGC 3351	  160.990420	  160.991667	   11.703810	  160.991667
 368	   5930	                      NGC 3351	  160.990420	  160.991667	   11.703810	  160.991667
 368	   5931	                      NGC 3351	  160.990420	  160.991667	   11.703810	  160.991667
 368	  13765	                     SN 2012aw	  160.990420	  160.974000	   11.703810	  160.974000
 368	  21001	                      SN2012aw	  160.990420	  160.975000	   11.703810	  160.975000
 371	  24715	           J103312.84+110555.3	  158.678340	  158.303500	   11.197350	  158.303500
 378	  16066	                       3C293.1	  208.904150	  208.670833	   15.970670	  208.670833
 379	   5591	                PSR J1537+1155	  234.715420	  234.291500	   12.080650	  234.291500
 381	  16346	                       NGC3423	  162.809710	  162.809583	    5.840030	  162.809583
 383	  18931	                      beta Leo	  177.183330	  177.265000	   14.052910	  177.265000
 384	   5519	                  PSR B1133+16	  173.901640	  174.013125	   15.975044	  174.013125
 385	   9254	                       3CR 267	  177.135200	  177.485417	   12.705293	  177.485417
 385	   9406	                        HCG 59	  177.135200	  177.112500	   12.705293	  177.112500
 386	   2934	                       NGC3377	  161.926670	  161.924167	   13.985640	  161.924167
 386	  12808	                      NGC 3367	  161.926670	  161.645833	   13.985640	  161.645833
 387	    392	                      NGC 3489	  165.077370	  165.075417	   13.901220	  165.075417
 390	  21353	                     SN 2000ew	  175.244820	  175.243750	   11.471141	  175.243750
 391	  12168	      SDSS J142048.01+120545.9	  215.327820	  215.200000	   12.505960	  215.200000
 406	    395	                      NGC 3628	  170.070890	  170.067500	   13.589687	  170.067500
 406	   1637	                      NGC 3623	  170.070890	  169.731667	   13.589687	  169.731667
 406	   2039	                      NGC 3628	  170.070890	  170.070833	   13.589687	  170.070833
 406	   2918	                      NGC 3628	  170.070890	  170.156250	   13.589687	  170.156250
 406	   2919	                      NGC 3628	  170.070890	  170.156250	   13.589687	  170.156250
 406	   9548	                      NGC 3627	  170.070890	  170.062917	   13.589687	  170.062917
 407	   5606	                   PG 1004+130	  151.463300	  151.858750	   12.961300	  151.858750
 407	  13972	       2MASX J10055117+1257403	  151.463300	  151.463333	   12.961300	  151.463333
 407	  16034	                   PG 1004+130	  151.463300	  151.858750	   12.961300	  151.858750
 414	   1587	                       NGC3379	  162.070360	  161.958333	   12.629270	  161.958333
 414	   4692	                      NGC 3384	  162.070360	  162.070833	   12.629270	  162.070833
 414	   7073	                       NGC3379	  162.070360	  161.957083	   12.629270	  161.957083
 414	   7074	                       NGC3379	  162.070360	  161.957083	   12.629270	  161.957083
 414	   7075	                       NGC3379	  162.070360	  161.957083	   12.629270	  161.957083
 414	   7076	                       NGC3379	  162.070360	  161.957083	   12.629270	  161.957083
 414	  11782	                       NGC3384	  162.070360	  162.070417	   12.629270	  162.070417
 414	  13829	                      NGC 3384	  162.070360	  162.070417	   12.629270	  162.070417
 414	  17075	                      Mrk 1263	  162.070360	  162.237083	   12.629270	  162.237083
 416	  20485	           NVSS J162830+115403	  246.722850	  247.126667	   11.652030	  247.126667
 420	   6815	                QSO J0844+0503	  130.862500	  131.007917	    4.433190	  131.007917
 421	   4107	                   F10190+1322	  155.409370	  155.428333	   12.576123	  155.428333
 421	   9154	      SDSS J102258.41+123429.7	  155.409370	  155.743333	   12.576123	  155.743333
 422	   2134	                 QSO B0802+103	  120.959080	  121.199583	   10.548500	  121.199583
 422	   5626	                        3C 191	  120.959080	  121.199583	   10.548500	  121.199583
 422	  22089	                       UGC4211	  120.959080	  121.193275	   10.548500	  121.193275
 424	  22973	      SDSS J143029.88+133912.0	  217.076770	  217.624458	   13.780230	  217.624458
 424	  23243	      SDSS J143029.88+133912.0	  217.076770	  217.624458	   13.780230	  217.624458
 432	   6882	      SDSS J100711.81+053208.9	  151.198610	  151.799167	    5.368597	  151.799167
 432	  11852	                   PG 1001+054	  151.198610	  151.083750	    5.368597	  151.083750
 432	  17840	      SDSS J100548.09+054204.4	  151.198610	  151.450417	    5.368597	  151.450417
 432	  23168	                   PG 1001+054	  151.198610	  151.072586	    5.368597	  151.072586
 435	    394	                      NGC 3627	  170.574650	  170.062083	   12.722530	  170.062083
 442	   2130	                        3C 207	  130.816670	  130.200000	   13.085860	  130.200000
 442	   5627	        CXOMP J084128.3+131107	  130.816670	  130.366667	   13.085860	  130.366667
 442	  15337	                QSO J0844+1245	  130.816670	  131.100833	   13.085860	  131.100833
 443	  18149	                    Teacup AGN	  217.294800	  217.624583	   13.980956	  217.624583
 443	  22973	      SDSS J143029.88+133912.0	  217.294800	  217.624458	   13.980956	  217.624458
 443	  23243	      SDSS J143029.88+133912.0	  217.294800	  217.624458	   13.980956	  217.624458
 449	   7831	                      NGC 3299	  159.347330	  159.099167	   12.156560	  159.099167
 450	  19318	                       NGC2513	  120.865180	  120.602917	    9.709965	  120.602917
 455	  23777	                    NSA 104881	  120.248370	  120.119000	   15.624780	  120.119000
 458	  20427	      SDSS J150151.69+094333.3	  225.057070	  225.465417	    9.937760	  225.465417
 463	  13310	               SDSS J1608+0715	  242.071960	  242.182917	    7.538500	  242.182917
 464	  23777	                    NSA 104881	  120.418030	  120.119000	   15.644755	  120.119000
 465	  18223	                       CSWA 11	  120.180300	  120.054583	    8.638814	  120.054583
 465	  23058	                       CSWA 11	  120.180300	  120.054417	    8.638814	  120.054417
 465	  23122	                       CSWA 11	  120.180300	  120.054417	    8.638814	  120.054417
 466	  10295	      SDSS J102530.29+140207.3	  156.471190	  156.376250	   14.363159	  156.376250
 468	  15161	                     ZwCl 1665	  125.508210	  125.797917	    4.392730	  125.797917
 468	  25056	                     AT2019avd	  125.508210	  125.903198	    4.392730	  125.903198
 468	  25060	                     AT2019avd	  125.508210	  125.903198	    4.392730	  125.903198
 471	  13932	      SDSS J080137.06+134022.7	  120.158580	  120.404583	   13.656393	  120.404583
 471	  13933	      SDSS J075952.64+141358.9	  120.158580	  119.969167	   13.656393	  119.969167
 474	  19318	                       NGC2513	  120.626600	  120.602917	    9.075999	  120.602917
 479	  21522	           J160627.53+135547.7	  241.405080	  241.614583	   14.411480	  241.614583
 481	   9254	                       3CR 267	  177.378000	  177.485417	   12.677094	  177.485417
 481	   9406	                        HCG 59	  177.378000	  177.112500	   12.677094	  177.112500
 489	  18223	                       CSWA 11	  120.399414	  120.054583	    8.100156	  120.054583
 489	  22716	                       CSWA 11	  120.399414	  120.054417	    8.100156	  120.054417
 489	  23058	                       CSWA 11	  120.399414	  120.054417	    8.100156	  120.054417
 489	  23122	                       CSWA 11	  120.399414	  120.054417	    8.100156	  120.054417
 491	   9254	                       3CR 267	  177.127770	  177.485417	   12.729800	  177.485417
 491	   9406	                        HCG 59	  177.127770	  177.112500	   12.729800	  177.112500
 500	   2095	                        3C 228	  147.269540	  147.544583	   13.880750	  147.544583
 500	   2453	                        3C 228	  147.269540	  147.544583	   13.880750	  147.544583
 505	  20565	                SDSSJ0957+0509	  149.674040	  149.412500	    5.264360	  149.412500
 510	  15676	        Comet C/2012 S1 (ISON)	  167.867780	  167.300000	    6.907500	  167.300000
 510	  16495	        Comet C/2012 S1 (ISON)	  167.867780	  167.250000	    6.907500	  167.250000
 512	  11712	             MACS J0940.9+0744	  145.128360	  145.223750	    7.489430	  145.223750
 516	  14387	            NSC J113249+143108	  173.138330	  173.239583	   14.200830	  173.239583
 519	   2930	                      NGC 5954	  233.920130	  233.646250	   15.549004	  233.646250
